ID,Age,Income,EducationLevel,WorkExperience,Satisfaction,SpendingHabits,Region,PurchaseFrequency,ProductCategory,Score1,Score2,Score3,Score4,Score5,Group
63,45,34369.26813129302,PhD,22,39,36453.87425534231,East,Monthly,Food,42099.31042604986,63890.9812347144,40317.31432906185,75666.75374569595,55950.944557197436,A
31,25,40275.52532384207,Master,30,29,60976.32293539496,West,Weekly,Books,28535.254854228155,45617.35394318562,8554.289322555313,16588.241361248627,58522.50147344329,C
29,39,32520.277415166394,PhD,57,52,40002.04879340645,North,Rarely,Food,52843.06503687043,43754.67086978506,73784.47734412109,40098.2840582672,69364.70146827234,A
61,36,77665.65810387349,PhD,33,58,61804.943302282125,East,Rarely,Books,58099.188693091564,65960.55767189772,55389.25807190455,46355.910108640965,50984.30597128623,B
53,59,54661.090731981676,PhD,39,24,71138.81379659206,West,Weekly,Food,83833.29112358412,32972.444420288724,49654.840584768346,62758.62940556546,48805.3023144126,C
46,33,85809.45765064316,High School,47,59,78007.7495489507,West,Weekly,Clothing,22365.250917253274,33786.02134152626,56685.11735725081,41731.22460067592,42608.143843675134,C
34,34,65437.166608071086,Master,63,36,50001.10093220489,West,Monthly,Clothing,62973.51530310913,30567.183218869926,1152.6135009565478,56435.475399335766,56968.92998270372,A
52,52,36754.463050126695,High School,32,58,64877.44389065342,West,Yearly,Food,35353.595124048305,69431.15152453372,22390.832800881926,34453.892264741575,6561.946209759808,B
47,41,69115.79171199123,High School,22,42,64236.20121579261,North,Yearly,Electronics,52141.76578562538,56218.65951040435,56541.87063975481,57883.74157607547,60533.661774503125,B
28,50,78421.29106499952,High School,20,47,48197.869809673786,North,Weekly,Electronics,34235.09159317335,82391.5423337711,32205.474930772398,50617.45679885231,68737.54848352424,B
27,31,53774.75411008012,Bachelor,27,22,13042.331835739766,North,Monthly,Clothing,76991.25090466814,38754.26805964588,48720.00640736042,62790.48084103208,28205.35096087346,B
30,43,47609.20080077281,Master,57,60,40695.63924081301,West,Yearly,Books,37384.3487575939,22863.17123676607,53002.22447391032,43841.95914900841,67514.34504569616,B
20,41,62907.142947701686,PhD,37,58,41515.61412731526,North,Yearly,Electronics,88976.68331460177,44765.17058615132,34400.92033160284,31026.666681123046,80809.94587427747,A
51,61,44142.977697878094,PhD,54,30,76059.02643695704,South,Monthly,Electronics,84364.63404017757,82741.35135939691,60645.95284978528,51092.166948631115,56076.22706889519,B
19,23,34881.9886043364,Master,19,25,47630.00859636236,South,Yearly,Electronics,27504.19397971226,59548.62263045925,55814.46010210742,50958.96128567184,36124.75317085956,B
49,51,52774.49684705184,High School,37,21,87798.7473574012,West,Yearly,Food,17564.515312558062,36468.185082040596,68343.71165940526,40970.456037338445,33047.34673321874,C
52,47,23331.62974185338,PhD,58,46,52824.17462771283,North,Yearly,Clothing,41865.960126835096,52508.164370087776,48599.43603467364,28686.959489700545,20121.35608183534,A
54,44,51217.419908332246,Bachelor,54,23,16008.847832645333,West,Rarely,Clothing,35512.61559883967,14297.945321787593,58916.3955275168,34878.20982133886,13470.974405335794,B
58,48,98416.07044224798,Master,64,47,17273.21786310824,West,Weekly,Clothing,52709.26060806658,64599.92000514657,64554.04217555424,24402.666508960785,32447.809658853526,B
57,54,33609.34620739254,PhD,21,26,34256.08310314729,West,Rarely,Clothing,72439.52226913323,56044.988168324584,45514.38038275873,29147.720911627683,18867.96287748549,A
48,24,26762.001777067595,High School,29,21,64802.00286009538,East,Weekly,Books,46308.051783789924,57180.53156765554,28258.435322370555,57152.6715502044,46764.289854829294,B
34,41,51056.592782161824,PhD,64,55,58518.34944370153,West,Monthly,Food,43161.92517325093,25819.439634148584,75500.96331760696,59574.216953393036,56203.62728749231,B
44,52,60635.24144511013,High School,54,59,58830.86199460275,East,Rarely,Food,73473.77629897029,84413.55481234437,70855.04364320387,54569.79439623991,37320.74475277047,C
41,63,41192.39735082263,Bachelor,31,49,75501.20440699137,West,Monthly,Clothing,35038.953906885814,53990.7758950625,49587.162769914714,47296.97338671847,39920.390253064375,A
19,30,12966.645995063685,Master,40,54,23220.28840909048,West,Weekly,Books,55619.27148047985,21018.843319210642,50825.54988409654,59922.011006291985,31524.262339797355,C
24,59,24291.991091677024,Bachelor,49,47,47419.09510446378,East,Monthly,Electronics,51000.961353175604,78703.79357726108,46643.40941476571,41084.22593235891,50227.59724829662,A
42,35,71784.0825610487,Bachelor,61,32,47340.682945292545,North,Rarely,Clothing,66623.29985203754,62118.92699436983,78163.2082808908,72151.25551246508,40378.04916687832,C
50,56,48545.52808348606,High School,36,57,66938.60273385065,North,Rarely,Books,68075.40789116814,30435.27067294058,23605.64140412166,1379.6377078821097,21996.351350037738,B
24,51,55104.99968906428,Master,33,34,35239.41527335798,West,Weekly,Books,47073.98473641774,53704.65717411093,32778.625325742134,39096.31741903446,21038.675955105155,C
25,47,51105.72345452465,Master,36,42,52357.477931677546,East,Weekly,Food,54496.38132440785,60277.89895385577,46863.17675865878,33310.513454324784,54014.339125422484,C
37,62,71650.06146799284,Bachelor,55,23,37273.062588733825,South,Rarely,Clothing,48694.225792376725,48533.16957986962,29601.35760661717,57191.86424278272,118081.05600393878,B
60,19,31648.999503507563,Bachelor,31,46,27056.803863373585,North,Rarely,Electronics,67602.81504664801,66516.98758557938,78961.77700444248,50233.64702497143,33868.518285154845,C
42,61,11186.551665020248,PhD,53,62,85722.18297093463,South,Yearly,Clothing,28359.915439490404,68282.20828793844,22545.61412698088,44451.09692992835,62732.03984550944,A
23,26,61913.72721021122,PhD,31,53,9008.118367546565,West,Monthly,Electronics,43223.00270245799,40309.18654809225,20754.72145804972,43819.70052537131,16411.929510883187,A
56,37,35452.17476259393,High School,49,61,78231.6421715038,North,Weekly,Food,25307.40311939982,35318.49488268467,26798.04432845072,46799.88459620808,49893.577699758884,A
49,44,32645.414892614725,High School,30,20,71638.05632070331,South,Yearly,Electronics,58048.73412395987,15651.221992320396,42391.3962166614,79791.6095646918,66664.68546473057,C
18,56,43358.266277824325,Master,60,58,35740.599465458436,South,Weekly,Books,59991.404839427494,100868.61829806017,67606.39288781401,44879.360844301715,46682.06908342651,C
62,63,14803.701336068254,Master,24,21,50680.08970764766,North,Weekly,Books,66047.3724425412,68674.10551639128,59700.45258066706,50549.17556576166,69415.00047846966,B
49,60,39602.28139456387,Bachelor,51,50,12959.114665148234,East,Yearly,Electronics,20074.41327690861,69853.79659884343,38867.80064031364,79773.73933928827,78142.22648189266,C
46,55,28754.068208448676,Master,60,61,33803.17805439964,East,Weekly,Electronics,55102.24018072251,65586.37626361576,49621.76104231426,57545.12056804311,51664.20780279751,A
55,60,49783.01184259738,High School,47,28,31366.4957376382,West,Rarely,Food,20329.20971158908,52431.397161213805,66646.65209185393,54919.87437935664,46054.67290252331,A
38,44,34689.408647647026,Master,64,26,59365.70545249648,West,Yearly,Clothing,55722.09659906269,23508.44579181757,73708.9394617843,48212.8082561419,32964.078275554755,C
46,61,52030.95409559043,PhD,29,55,47028.183106960634,South,Yearly,Clothing,40594.03875960658,51171.62351226643,64870.18183519378,59538.76686223201,63177.76269311723,A
19,26,29547.73735446554,PhD,49,34,36167.12362725354,West,Rarely,Electronics,36789.046045933486,15763.200562539794,65740.58669559252,67843.66355705987,51886.534220575035,C
52,37,75081.34356794956,PhD,18,21,52421.71087775599,North,Rarely,Clothing,65311.753025324084,47720.847443254366,84327.52823117512,59203.83812295559,14593.757204431182,A
41,53,41595.1962467181,High School,53,49,43936.55967103978,West,Weekly,Clothing,57695.654288850514,28485.013033728843,92402.72430461137,31724.941543819703,22175.016908257447,C
23,38,57370.3419161842,High School,24,37,60605.732042952666,West,Yearly,Clothing,48177.07564186416,42617.07424560246,26888.33458168721,51860.78159162737,66231.53461996249,B
60,25,33798.11618091608,Bachelor,64,38,65689.60625351724,West,Yearly,Electronics,49504.90155758166,48611.95483122238,36451.36550888489,44809.96554963412,9622.338529317334,C
25,59,33225.251152026554,Master,26,49,36410.37804756125,North,Monthly,Electronics,63993.382343980404,48016.32507670813,23861.452793463042,81432.45585012445,78365.91372406465,B
52,33,43708.14543020954,Bachelor,31,18,54660.908630933394,East,Weekly,Books,48054.34593735195,53896.11842099367,59715.2037327758,31341.26353443084,61122.345230986226,A
51,36,49850.37386433824,High School,42,63,67009.84314427749,North,Weekly,Books,35480.00149859176,80799.92659751733,27872.23464419599,49859.06667222071,56893.68830206115,A
62,55,71582.56792019328,Bachelor,32,49,89541.07966030194,West,Yearly,Food,52232.34909803583,61110.75734420217,21799.32858345285,47480.108733703055,51572.65398983691,B
37,40,53500.700398375266,PhD,28,46,39843.313185939216,South,Yearly,Books,83071.9496642527,8597.6919749972,66429.15974606753,47899.29662445572,32935.137130498166,C
52,43,48560.43958306077,Bachelor,39,40,24146.545678663224,South,Monthly,Food,90942.68499820252,35342.64034278245,9949.529297670131,49694.860053386365,39336.430648107416,B
37,21,68128.90279201358,Master,56,31,58781.049073945906,West,Weekly,Books,56969.94584605586,59519.9183601935,16922.072438211595,46116.00383958492,45280.701557467626,C
24,38,51144.94566895248,Bachelor,29,30,66055.46496411675,South,Rarely,Clothing,34724.558765838214,59151.173438861835,29518.216412775982,79747.76256834126,72680.79563090685,A
18,18,30096.733620595005,High School,46,53,70605.93040990029,North,Yearly,Clothing,65611.78411300751,40198.7720162156,25547.45045146847,33735.66884655898,48090.568576308506,B
26,46,83774.64310789364,High School,40,62,40693.305291424855,South,Weekly,Electronics,10276.087616047647,20872.60553516867,64973.92948260947,52299.030411236614,45792.16088594422,C
45,28,20154.927677341177,High School,33,54,34691.0358788741,East,Weekly,Electronics,50408.896174802736,78042.86700166392,68181.38256774301,54469.59810344678,54908.802849175234,B
61,33,68293.10946612403,Bachelor,40,48,49183.07037562069,West,Rarely,Clothing,45346.77385595501,53486.0411731869,51159.30309511262,56946.209404687,74695.54647148227,A
43,51,12839.32863112446,PhD,40,23,32821.54563823543,South,Monthly,Electronics,47918.19759673602,60337.33078279485,68900.55261760572,67919.43101337738,69270.53621177158,B
60,32,64269.719999021414,High School,40,64,72602.92101593385,East,Monthly,Clothing,60432.66885314692,21423.78911424388,43450.37323279071,50878.824068065565,5393.232305965728,C
58,49,78065.43467529208,High School,45,57,21793.30747833458,North,Yearly,Books,55395.517303629465,27236.11224141893,45921.087507431825,6892.579161755995,40562.58698886446,B
47,64,34868.933191702614,High School,18,51,68937.32604712014,East,Yearly,Clothing,27365.718976146847,78917.55988331801,80589.22424903241,50294.600640641045,38684.061421263075,C
64,33,73493.72591211708,High School,35,56,80948.46177390206,East,Yearly,Electronics,33488.55915879351,63308.65546843107,66202.45089689436,116660.30410052343,55265.990512906494,A
27,58,39019.035751648844,Bachelor,52,33,20071.087153489163,North,Weekly,Books,45270.6450048612,14518.852916385244,46517.43010669958,43760.924120540105,60431.322220886694,B
44,45,4200.162886618353,Bachelor,38,32,36599.09144963352,North,Weekly,Electronics,81641.29791811886,51902.069558239484,17999.926517100514,54022.80166672445,36221.4581795156,C
36,35,51369.967735318605,PhD,53,56,34134.04726998664,West,Rarely,Electronics,9161.69651852594,51177.66841743049,32267.8773172862,13908.498285840913,51805.174303578795,A
50,22,25431.227638848082,PhD,37,30,59627.58768570858,East,Weekly,Food,24211.734900217518,71897.4006412029,8482.599884788659,35210.751949457546,47858.20652237932,C
59,58,60792.892176208756,Master,22,57,69325.38887141697,East,Monthly,Books,50615.60448485429,14450.863711135316,42400.693338544064,55037.560927704864,57524.22409839146,A
29,60,77282.73295945043,Master,55,35,51782.62102597182,South,Rarely,Food,45556.317910576436,55627.54016764597,54812.33836101931,57717.84488476104,67911.95188741415,C
27,27,28327.968466152124,High School,35,29,60046.60494548586,East,Weekly,Food,30619.15068230806,35465.843826758595,86760.70422954593,69374.14641250604,32708.53648772527,A
27,47,56195.36804211981,PhD,42,48,42001.477590040755,West,Monthly,Books,79853.1971054794,36223.88330179106,65907.5280563629,71279.01938449497,39756.69375147422,B
45,21,60543.33294832191,Bachelor,52,64,41892.99286420242,East,Monthly,Clothing,23469.591063604494,64424.51709381873,80294.05240089344,58003.229626480206,63055.91146421683,A
48,24,69561.61768003424,Master,64,57,41533.89565580826,North,Monthly,Books,65179.420669324,1014.3499614818138,52756.98299835127,62288.744997658556,39606.21389266093,A
39,26,56457.690203806065,Master,31,61,61541.66420839592,South,Monthly,Books,13406.507781048153,40098.92505972339,55149.71469031228,55328.89048501407,25568.855090857825,C
46,46,56104.561701816245,Master,18,63,55562.71132073445,North,Monthly,Books,25736.0022597329,57031.21875537708,37644.94963492996,55786.84603346677,75480.57305660215,A
24,59,41028.87084343517,Master,57,48,12009.0898004661,South,Rarely,Food,50013.58902503347,38990.596330002096,26647.447036141584,81835.54232719436,57504.77695941984,C
26,53,46644.284647437584,High School,57,52,10585.161910664603,South,Rarely,Clothing,62225.60980460308,56767.29683553863,75974.07943571563,40878.80786689435,33743.05959789399,C
45,30,104971.8169272228,High School,64,46,37130.6506900737,North,Weekly,Food,26664.608641042596,53256.04362487269,62360.299949130975,59107.365078087256,48047.93952091671,A
21,25,30237.203724213054,PhD,29,57,59630.137023411204,North,Weekly,Books,66330.13870966923,64140.4891899937,48496.20149827865,106583.94806039768,64947.27709844185,C
24,39,69756.40206155062,Master,21,36,53207.947196700225,South,Monthly,Books,41046.10576141374,5307.869294183263,48860.083099508556,44900.22713573018,58342.635675801524,C
51,19,61391.55423320969,Master,31,51,73637.84960154154,South,Weekly,Clothing,16216.255393298867,33475.30089231265,27935.330952993354,50266.144025071146,69806.21230973746,A
32,25,95544.09588591069,Bachelor,58,56,76455.62699821206,East,Monthly,Books,52440.9268983124,92828.58732315295,48089.19459304123,59813.860560636465,48238.69427914178,C
29,25,24128.853846392256,High School,26,56,49377.67123344965,North,Monthly,Clothing,83192.53841764847,59169.048738822596,50919.42827701228,21603.67559793565,58881.99570192834,C
35,18,48816.801342968625,Master,62,42,48704.84326475939,South,Weekly,Books,66695.4749631299,34338.60543755464,72133.74591817369,57199.53366304923,56956.906860086725,C
27,24,52337.05589778671,PhD,58,27,37855.559929567884,West,Yearly,Food,54817.050778023935,53832.97771232852,70351.80483515037,15277.516131751006,15784.063172334994,C
52,33,33499.08199665311,PhD,37,51,39392.4782902606,West,Weekly,Books,51447.032278371305,54049.05091872069,29032.71651869096,47643.713248109154,36109.042467801206,C
52,49,53578.62214579841,Bachelor,27,46,30277.83775906632,South,Weekly,Books,77018.2183387294,65636.92178169802,11589.244791044934,16444.101017496927,61275.15136354169,A
58,21,35299.852955781644,High School,64,60,39620.40022992711,South,Rarely,Food,28508.71681078211,61390.55468832204,51015.91464563339,71952.6516828978,34980.27415290154,C
37,33,45891.300778331104,Bachelor,31,19,59476.836266291,North,Monthly,Clothing,65649.05466066158,72532.44902310224,37088.60843729941,54145.96530223607,61308.45701128735,B
46,33,61447.4016481205,Master,37,56,50266.418699539754,North,Rarely,Electronics,25783.69872902379,59720.59162665634,48883.79262697702,28193.815241721877,89220.05760057317,C
